query_id	corpus_id	rank
6488	332278	6
6488	535340	7
6488	7814	8
6488	44574	9
6488	59994	10
6491	369166	1
6491	19551	2
6491	112946	3
6491	35633	4
6491	565501	5
6491	165163	6
6491	127743	7
6491	9832	8
6491	17426	9
6491	118232	10
6492	4794	1
6492	281644	2
6492	41967	3
6492	40447	4
6492	324564	5
6492	428399	6
6492	72024	7
6492	118360	8
6492	178105	9
6492	345851	10
6496	72024	1
6496	594303	2
6496	6574	3
6496	315060	4
6496	42438	5
6496	272547	6
6496	30220	7
6496	7743	8
6496	182712	9
6496	427145	10
6497	84770	1
6497	90788	2
6497	13621	3
6497	322838	4
6497	120312	5
6497	182535	6
6497	10476	7
6497	62079	8
6497	206483	9
6497	183136	10
6499	469138	1
6499	359515	2
6499	73344	3
6499	66754	4
6499	15728	5
6499	17166	6
6499	185020	7
6499	489729	8
6499	383157	9
6499	412	10
6501	45468	1
6501	169309	2
6501	228668	3
6501	127434	4
6501	394702	5
6501	140088	6
6501	265551	7
6501	30250	8
6501	8901	9
6501	10526	10
6503	584223	1
6503	315060	2
6503	24563	3
6503	575662	4
6503	41967	5
6503	6574	6
6503	412244	7
6503	1277	8
6503	573708	9
6503	451858	10
6506	2790	1
6506	7311	2
6506	232930	3
6506	467044	4
6506	132361	5
6506	315741	6
6506	86158	7
6506	19040	8
6506	322157	9
6506	418281	10
6507	300425	1
6507	491220	2
6507	275581	3
6507	17633	4
6507	76530	5
6507	478966	6
6507	438874	7
6507	348090	8
6507	5778	9
6507	156181	10
6508	337005	1
6508	53814	2
6508	117509	3
6508	420707	4
6508	22519	5
6508	571487	6
6508	127601	7
6508	451307	8
6508	239	9
6508	63649	10
6509	79275	1
6509	202552	2
6509	160170	3
6509	309157	4
6509	725	5
6509	10726	6
6509	575046	7
6509	7074	8
6509	45970	9
6509	459596	10
6510	879	1
6510	289801	2
6510	11126	3
6510	23116	4
6510	45185	5
6510	459979	6
6510	38510	7
6510	462	8
6510	150536	9
6510	169645	10
6511	200485	1
6511	241648	2
6511	375771	3
6511	150652	4
6511	585546	5
6511	20735	6
6511	327461	7
6511	462942	8
6511	91779	9
6511	296146	10
6512	34246	1
6512	92516	2
6512	254245	3
6512	4734	4
6512	142631	5
6512	89973	6
6512	11979	7
6512	17633	8
6512	343693	9
6512	94040	10
6513	390972	1
6513	350357	2
6513	165544	3
6513	15272	4
6513	599003	5
6513	11311	6
6513	482517	7
6513	63848	8
6513	313899	9
6513	294843	10
6517	3279	1
6517	203012	2
6517	543033	3
6517	285660	4
6517	521050	5
6517	555366	6
6517	269542	7
6517	215362	8
6517	183861	9
6517	219110	10
6519	270944	1
6519	384138	2
6519	7046	3
6519	421024	4
6519	17528	5
6519	225	6
6519	225951	7
6519	497434	8
6519	121368	9
6519	21604	10
6520	153212	1
6520	224811	2
6520	218326	3
6520	3463	4
6520	11311	5
6520	433	6
6520	165163	7
6520	533878	8
6520	171135	9
6520	4066	10
6524	88652	1
6524	38377	2
6524	498014	3
6524	98150	4
6524	203281	5
6524	62808	6
6524	156467	7
6524	323927	8
6524	117958	9
6524	40780	10
6527	92819	1
6527	9114	2
6527	120094	3
6527	44916	4
6527	21376	5
6527	9938	6
6527	10521	7
6527	16175	8
6527	40435	9
6527	16388	10
6528	45970	1
6528	3279	2
6528	599436	3
6528	190772	4
6528	243797	5
6528	504301	6
6528	476517	7
6528	159336	8
6528	484688	9
6528	41176	10
6529	168983	1
6529	502781	2
6529	258439	3
6529	347759	4
6529	984	5
6529	476960	6
6529	13800	7
6529	546964	8
6529	478807	9
6529	11096	10
6530	335143	1
6530	63042	2
6530	310612	3
6530	337296	4
6530	962	5
6530	371717	6
6530	474105	7
6530	76856	8
6530	617	9
6530	1528	10
6531	42951	1
6531	29790	2
6531	475478	3
6531	36880	4
6531	59571	5
6531	583903	6
6531	69171	7
6531	5219	8
6531	43046	9
6531	115210	10
6532	45523	1
6532	137299	2
6532	138383	3
6532	369266	4
6532	116738	5
6532	321637	6
6532	101852	7
6532	5975	8
6532	275925	9
6532	110856	10
6533	460905	1
6533	12614	2
6533	420511	3
6533	15121	4
6533	539112	5
6533	257674	6
6533	21311	7
6533	481475	8
6533	436897	9
6533	98018	10
6534	21468	1
6534	504951	2
6534	3559	3
6534	198394	4
6534	38628	5
6534	289450	6
6534	299566	7
6534	11979	8
6534	209635	9
6534	179702	10
6535	396657	1
6535	132078	2
6535	90555	3
6535	5180	4
6535	24218	5
6535	263464	6
6535	56065	7
6535	13183	8
6535	352346	9
6535	180644	10
6536	434212	1
6536	218438	2
6536	73321	3
6536	87844	4
6536	371720	5
6536	12027	6
6536	473798	7
6536	75965	8
6536	127578	9
6536	482517	10
6537	226984	1
6537	36193	2
6537	14461	3
6537	11927	4
6537	124630	5
6537	493012	6
6537	182272	7
6537	525337	8
6537	340815	9
6537	121465	10
6540	557603	1
6540	11998	2
6540	584241	3
6540	17401	4
6540	406561	5
6540	34538	6
6540	87720	7
6540	551403	8
6540	34959	9
6540	88214	10
6541	85954	1
6541	26431	2
6541	169178	3
6541	318242	4
6541	565157	5
6541	284205	6
6541	517748	7
6541	307246	8
6541	41793	9
6541	2809	10
6542	468581	1
6542	187525	2
6542	36935	3
6542	156835	4
6542	66626	5
6542	131381	6
6542	54619	7
6542	26799	8
6542	17401	9
6542	4153	10
6543	19107	1
6543	345712	2
6543	2035	3
6543	55288	4
6543	218644	5
6543	38377	6
6543	497900	7
6543	74503	8
6543	544765	9
6543	248663	10
6546	524615	1
6546	315974	2
6546	4772	3
6546	368770	4
6546	379639	5
6546	34308	6
6546	437879	7
6546	879	8
6546	399584	9
6546	333784	10
6548	239	1
6548	42042	2
6548	562282	3
6548	225574	4
6548	13032	5
6548	359890	6
6548	1982	7
6548	404814	8
6548	9161	9
6548	5152	10
6549	1577	1
6549	8200	2
6549	105345	3
6549	193303	4
6549	113297	5
6549	9152	6
6549	79411	7
6549	113018	8
6549	250164	9
6549	261003	10
6550	25753	1
6550	15643	2
6550	4066	3
6550	285560	4
6550	1144	5
6550	25817	6
6550	1577	7
6550	198229	8
6550	288	9
6550	748	10
6551	93836	1
6551	356819	2
6551	454610	3
6551	260305	4
6551	9522	5
6551	418150	6
6551	324197	7
6551	205411	8
6551	15951	9
6551	61853	10
6552	93354	1
6552	10397	2
6552	201706	3
6552	473150	4
6552	345129	5
6552	495066	6
6552	32392	7
6552	11311	8
6552	143261	9
6552	135216	10
6553	427283	1
6553	170511	2
6553	551275	3
6553	234890	4
6553	282976	5
6553	527327	6
6553	487593	7
6553	145404	8
6553	128469	9
6553	288504	10
6555	422331	1
6555	42329	2
6555	204579	3
6555	466888	4
6555	509565	5
6555	1565	6
6555	228657	7
6555	292991	8
6555	324893	9
6555	23522	10
6557	115172	1
6557	91183	2
6557	15163	3
6557	446679	4
6557	68073	5
6557	267422	6
6557	108	7
6557	47441	8
6557	173163	9
6557	110953	10
6558	441999	1
6558	738	2
6558	170248	3
6558	278887	4
6558	7814	5
6558	50214	6
6558	296769	7
6558	304080	8
6558	1873	9
6558	575627	10
6561	310056	1
6561	282976	2
6561	5219	3
6561	9390	4
6561	117417	5
6561	468462	6
6561	80769	7
6561	438869	8
6561	288949	9
6561	443795	10
6563	40761	1
6563	725	2
6563	110394	3
6563	60098	4
6563	118544	5
6563	67616	6
6563	20019	7
6563	214571	8
6563	120981	9
6563	201024	10
6564	15270	1
6564	84528	2
6564	30596	3
6564	294	4
6564	57263	5
6564	272820	6
6564	449816	7
6564	593197	8
6564	101555	9
6564	2456	10
6565	173384	1
6565	34882	2
6565	15272	3
6565	1953	4
6565	454537	5
6565	29404	6
6565	64758	7
6565	369437	8
6565	354136	9
6565	217006	10
6566	36534	1
6566	16195	2
6566	69654	3
6566	64168	4
6566	70389	5
6566	1252	6
6566	26091	7
6566	10531	8
6566	748	9
6566	1103	10
6567	126151	1
6567	15121	2
6567	226749	3
6567	453604	4
6567	54225	5
6567	222469	6
6567	281763	7
6567	286335	8
6567	15334	9
6567	105607	10
6569	93836	1
6569	120059	2
6569	97836	3
6569	7998	4
6569	29642	5
6569	94477	6
6569	366541	7
6569	133093	8
6569	450848	9
6569	5253	10
6570	428953	1
6570	557870	2
6570	5203	3
6570	585890	4
6570	170481	5
6570	111594	6
6570	42044	7
6570	533933	8
6570	367730	9
6570	65982	10
6572	136315	1
6572	120036	2
6572	98221	3
6572	507107	4
6572	480400	5
6572	68190	6
6572	9158	7
6572	365804	8
6572	365295	9
6572	394059	10
6573	250766	1
6573	410226	2
6573	863	3
6573	277	4
6573	565450	5
6573	52065	6
6573	60737	7
6573	357895	8
6573	420382	9
6573	490223	10
6574	599109	1
6574	121158	2
6574	31933	3
6574	317434	4
6574	396844	5
6574	352965	6
6574	163333	7
6574	122996	8
6574	99757	9
6574	189005	10
6575	5188	1
6575	5747	2
6575	42604	3
6575	5203	4
6575	311116	5
6575	451692	6
6575	178181	7
6575	207813	8
6575	217427	9
6575	232262	10
6576	394924	1
6576	374410	2
6576	316497	3
6576	347556	4
6576	124477	5
6576	38545	6
6576	10324	7
6576	262591	8
6576	376126	9
6576	51203	10
6577	17448	1
6577	211414	2
6577	73704	3
6577	250559	4
6577	556248	5
6577	34467	6
6577	196640	7
6577	439545	8
6577	65567	9
6577	210219	10
6578	1756	1
6578	5778	2
6578	2103	3
6578	220032	4
6578	10089	5
6578	1953	6
6578	455529	7
6578	277	8
6578	157234	9
6578	5591	10
6579	148440	1
6579	9286	2
6579	315748	3
6579	115553	4
6579	263088	5
6579	333339	6
6579	39407	7
6579	485538	8
6579	384120	9
6579	120297	10
6581	7998	1
6581	402091	2
6581	532539	3
6581	26939	4
6581	303944	5
6581	399601	6
6581	147282	7
6581	21465	8
6581	173084	9
6581	448511	10
6582	66753	1
6582	197480	2
6582	4290	3
6582	32615	4
6582	292805	5
6582	417733	6
6582	9354	7
6582	491358	8
6582	87667	9
6582	501032	10
6583	280845	1
6583	449117	2
6583	543856	3
6583	9084	4
6583	30935	5
6583	144114	6
6583	181961	7
6583	26492	8
6583	1897	9
6583	3481	10
6585	99751	1
6585	221881	2
6585	269559	3
6585	17448	4
6585	203446	5
6585	122485	6
6585	538505	7
6585	211414	8
6585	105373	9
6585	54354	10
6587	536610	1
6587	161155	2
6587	132111	3
6587	590010	4
6587	571124	5
6587	113948	6
6587	416789	7
6587	483394	8
6587	195767	9
6587	596518	10
6588	70542	1
6588	527002	2
6588	22960	3
6588	264932	4
6588	24260	5
6588	58511	6
6588	289768	7
6588	3110	8
6588	309279	9
6588	230961	10
6589	419768	1
6589	36832	2
6589	520395	3
6589	105046	4
6589	487728	5
6589	55443	6
6589	73261	7
6589	397510	8
6589	360756	9
6589	180501	10
6590	351518	1
6590	87065	2
6590	260085	3
6590	372551	4
6590	396657	5
6590	13586	6
6590	505087	7
6590	92109	8
6590	340607	9
6590	30402	10
6591	162519	1
6591	27303	2
6591	181425	3
6591	725	4
6591	34622	5
6591	274108	6
6591	332244	7
6591	129997	8
6591	14277	9
6591	63308	10
6592	232423	1
6592	315571	2
6592	113961	3
6592	17652	4
6592	411825	5
6592	435815	6
6592	538707	7
6592	28758	8
6592	207176	9
6592	11021	10
6593	284173	1
6593	92144	2
6593	115484	3
6593	477226	4
6593	117395	5
6593	433993	6
6593	253005	7
6593	404833	8
6593	63866	9
6593	4066	10
6594	387338	1
6594	587727	2
6594	248910	3
6594	2128	4
6594	5778	5
6594	138983	6
6594	181827	7
6594	185047	8
6594	92442	9
6594	384564	10
6595	421769	1
6595	4331	2
6595	25440	3
6595	74393	4
6595	30072	5
6595	175442	6
6595	502051	7
6595	133347	8
6595	153281	9
6595	1705	10
6596	550661	1
6596	448938	2
6596	6978	3
6596	546379	4
6596	725	5
6596	237323	6
6596	512062	7
6596	34622	8
6596	165973	9
6596	472663	10
6597	6356	1
6597	21225	2
6597	39041	3
6597	276282	4
6597	300703	5
6597	190891	6
6597	31663	7
6597	368053	8
6597	494211	9
6597	35394	10
6598	27105	1
6598	261087	2
6598	117921	3
6598	395840	4
6598	443903	5
6598	271949	6
6598	18832	7
6598	398520	8
6598	509077	9
6598	100655	10
6601	190635	1
6601	20165	2
6601	319090	3
6601	19233	4
6601	188406	5
6601	2460	6
6601	197579	7
6601	241783	8
6601	426954	9
6601	15163	10
6602	210470	1
6602	1565	2
6602	6386	3
6602	4810	4
6602	283851	5
6602	173146	6
6602	19040	7
6602	134542	8
6602	392041	9
6602	564898	10
6604	200263	1
6604	128844	2
6604	422484	3
6604	304179	4
6604	14011	5
6604	105694	6
6604	311011	7
6604	23420	8
6604	171216	9
6604	275385	10
6607	476582	1
6607	498927	2
6607	346537	3
6607	146761	4
6607	567193	5
6607	37133	6
6607	358837	7
6607	167982	8
6607	93972	9
6607	305810	10
6608	6471	1
6608	362035	2
6608	213537	3
6608	6339	4
6608	1577	5
6608	2393	6
6608	126565	7
6608	68609	8
6608	277	9
6608	750	10
6609	365465	1
6609	163905	2
6609	153212	3
6609	49127	4
6609	36723	5
6609	7712	6
6609	2648	7
6609	725	8
6609	593445	9
6609	134430	10
6610	58774	1
6610	119117	2
6610	30590	3
6610	366865	4
6610	74682	5
6610	423191	6
6610	223896	7
6610	335164	8
6610	127838	9
6610	205772	10
6615	19977	1
6615	425558	2
6615	331141	3
6615	312600	4
6615	239	5
6615	51205	6
6615	725	7
6615	166792	8
6615	12895	9
6615	160448	10
6616	9737	1
6616	153640	2
6616	95371	3
6616	57149	4
6616	193404	5
6616	28356	6
6616	41094	7
6616	94066	8
6616	97582	9
6616	524723	10
6618	195089	1
6618	460230	2
6618	345129	3
6618	8261	4
6618	135216	5
6618	86408	6
6618	49983	7
6618	285085	8
6618	30373	9
6618	540719	10
6619	255414	1
6619	210972	2
6619	366448	3
6619	533293	4
6619	105889	5
6619	187739	6
6619	548971	7
6619	180461	8
6619	461042	9
6619	532667	10
6621	6574	1
6621	315060	2
6621	281223	3
6621	525213	4
6621	281644	5
6621	455	6
6621	5602	7
6621	43974	8
6621	1134	9
6621	46642	10
6624	58882	1
6624	291006	2
6624	349518	3
6624	279810	4
6624	15504	5
6624	58009	6
6624	196461	7
6624	531505	8
6624	13511	9
6624	251002	10
6626	6891	1
6626	8200	2
6626	251536	3
6626	8891	4
6626	263321	5
6626	100546	6
6626	159880	7
6626	23217	8
6626	72631	9
6626	48718	10
6631	269061	1
6631	512947	2
6631	115553	3
6631	76285	4
6631	352415	5
6631	148440	6
6631	150514	7
6631	77016	8
6631	71511	9
6631	527636	10
6632	370754	1
6632	465536	2
6632	187061	3
6632	194776	4
6632	203846	5
6632	354236	6
6632	252998	7
6632	4290	8
6632	32615	9
6632	129136	10
6633	509617	1
6633	7540	2
6633	504785	3
6633	245766	4
6633	349424	5
6633	287999	6
6633	28188	7
6633	5019	8
6633	304669	9
6633	345242	10
6634	468047	1
6634	264	2
6634	588029	3
6634	151121	4
6634	351340	5
6634	129784	6
6634	6439	7
6634	2103	8
6634	400230	9
6634	55007	10
6636	366583	1
6636	461904	2
6636	77930	3
6636	380815	4
6636	359704	5
6636	159828	6
6636	57707	7
6636	140049	8
6636	230646	9
6636	5360	10
6637	163119	1
6637	457022	2
6637	151203	3
6637	588153	4
6637	17796	5
6637	42157	6
6637	392069	7
6637	574820	8
6637	387141	9
6637	62465	10
6639	229573	1
6639	23108	2
6639	239998	3
6639	4066	4
6639	56742	5
6639	117082	6
6639	332323	7
6639	725	8
6639	1577	9
6639	114981	10
6641	48891	1
6641	221869	2
6641	62360	3
6641	135216	4
6641	588668	5
6641	58009	6
6641	725	7
6641	459431	8
6641	329527	9
6641	200928	10
6643	3095	1
6643	20863	2
6643	6415	3
6643	34358	4
6643	25722	5
6643	6098	6
6643	5152	7
6643	26820	8
6643	45859	9
6643	20943	10
6649	444994	1
6649	441497	2
6649	256580	3
6649	1315	4
6649	325906	5
6649	129355	6
6649	532490	7
6649	554903	8
6649	489464	9
6649	133356	10
6650	367391	1
6650	32485	2
6650	47714	3
6650	115134	4
6650	4168	5
6650	92695	6
6650	594948	7
6650	581514	8
6650	171709	9
6650	264153	10
6655	25207	1
6655	272790	2
6655	22611	3
6655	418150	4
6655	45970	5
6655	427629	6
6655	138383	7
6655	148721	8
6655	41176	9
6655	524612	10
6656	460905	1
6656	12614	2
6656	235399	3
6656	15121	4
6656	436897	5
6656	301194	6
6656	539112	7
6656	559654	8
6656	569066	9
6656	21311	10
6658	268205	1
6658	393083	2
6658	275777	3
6658	542590	4
6658	70096	5
6658	440370	6
6658	430974	7
6658	597519	8
6658	209493	9
6658	14781	10
6661	426189	1
6661	24404	2
6661	5778	3
6661	32811	4
6661	411034	5
6661	13275	6
6661	329497	7
6661	505362	8
6661	168890	9
6661	465439	10
6663	401447	1
6663	322826	2
6663	70898	3
6663	205208	4
6663	569565	5
6663	102618	6
6663	4038	7
6663	40793	8
6663	292865	9
6663	599255	10
6664	167151	1
6664	416007	2
6664	322891	3
6664	481298	4
6664	514841	5
6664	365331	6
6664	251596	7
6664	70540	8
6664	58987	9
6664	62069	10
6665	468178	1
6665	398012	2
6665	406286	3
6665	16543	4
6665	129540	5
6665	46842	6
6665	501952	7
6665	20116	8
6665	143606	9
6665	163630	10
6666	346924	1
6666	417733	2
6666	479461	3
6666	330890	4
6666	30373	5
6666	308071	6
6666	67472	7
6666	45970	8
6666	25817	9
6666	317666	10
6669	326125	1
6669	9522	2
6669	47344	3
6669	499154	4
6669	13672	5
6669	3805	6
6669	477637	7
6669	223477	8
6669	165246	9
6669	10171	10
6670	24563	1
6670	525094	2
6670	12542	3
6670	6574	4
6670	488145	5
6670	42521	6
6670	586502	7
6670	140371	8
6670	478291	9
6670	201736	10
6673	4066	1
6673	3926	2
6673	17523	3
6673	307518	4
6673	11311	5
6673	456407	6
6673	725	7
6673	66716	8
6673	115264	9
6673	2225	10
6677	509436	1
6677	122114	2
6677	278538	3
6677	341652	4
6677	131224	5
6677	476485	6
6677	222783	7
6677	151946	8
6677	378400	9
6677	175564	10
6678	25195	1
6678	3495	2
6678	568526	3
6678	21975	4
6678	120271	5
6678	34318	6
6678	182710	7
6678	243115	8
6678	13885	9
6678	132085	10
6680	14644	1
6680	1218	2
6680	254384	3
6680	447292	4
6680	203544	5
6680	375170	6
6680	469383	7
6680	472524	8
6680	176742	9
6680	366735	10
6682	27303	1
6682	2854	2
6682	13260	3
6682	315060	4
6682	88892	5
6682	6574	6
6682	30220	7
6682	115973	8
6682	24165	9
6682	189275	10
6685	426021	1
6685	564353	2
6685	6574	3
6685	514562	4
6685	216327	5
6685	28188	6
6685	72024	7
6685	573708	8
6685	173715	9
6685	91746	10
6688	4066	1
6688	52351	2
6688	11311	3
6688	7712	4
6688	146277	5
6688	101580	6
6688	564611	7
6688	687	8
6688	39265	9
6688	137444	10
6691	3495	1
6691	568526	2
6691	313695	3
6691	21975	4
6691	90519	5
6691	386278	6
6691	31242	7
6691	25195	8
6691	155461	9
6691	89318	10
6692	545287	1
6692	469830	2
6692	32290	3
6692	247680	4
6692	279185	5
6692	194322	6
6692	687	7
6692	333674	8
6692	336601	9
6692	410123	10
6693	36534	1
6693	87915	2
6693	6922	3
6693	69654	4
6693	84891	5
6693	54190	6
6693	107819	7
6693	16195	8
6693	11601	9
6693	101852	10
6695	8709	1
6695	377621	2
6695	544381	3
6695	443859	4
6695	349672	5
6695	339488	6
6695	63919	7
6695	295509	8
6695	220063	9
6695	231990	10
6696	404487	1
6696	246157	2
6696	534645	3
6696	752	4
6696	2956	5
6696	92659	6
6696	18257	7
6696	7094	8
6696	452121	9
6696	275127	10
6697	9753	1
6697	598547	2
6697	169004	3
6697	411375	4
6697	118653	5
6697	280017	6
6697	55598	7
6697	85749	8
6697	56126	9
6697	12906	10
6698	67731	1
6698	65835	2
6698	401961	3
6698	26339	4
6698	35388	5
6698	290862	6
6698	12990	7
6698	13483	8
6698	359579	9
6698	22519	10
6699	6356	1
6699	419926	2
6699	138849	3
6699	30163	4
6699	423438	5
6699	115454	6
6699	242321	7
6699	87844	8
6699	188289	9
6699	57960	10
6700	5607	1
6700	217242	2
6700	11601	3
6700	6356	4
6700	43781	5
6700	358997	6
6700	407571	7
6700	72276	8
6700	440305	9
6700	503261	10
6701	491682	1
6701	27268	2
6701	54513	3
6701	19597	4
6701	7748	5
6701	189006	6
6701	271525	7
6701	206258	8
6701	38712	9
6701	3104	10
6702	232491	1
6702	54513	2
6702	200164	3
6702	314163	4
6702	25440	5
6702	51086	6
6702	1705	7
6702	8859	8
6702	49170	9
6702	317902	10
6705	577479	1
6705	104134	2
6705	23309	3
6705	2648	4
6705	35674	5
6705	368587	6
6705	1506	7
6705	958	8
6705	584322	9
6705	236348	10
6707	548102	1
6707	316080	2
6707	393883	3
6707	169028	4
6707	317965	5
6707	372771	6
6707	209618	7
6707	369005	8
6707	494175	9
6707	546431	10
6711	4539	1
6711	247778	2
6711	51771	3
6711	111174	4
6711	470066	5
6711	692	6
6711	147853	7
6711	57891	8
6711	198135	9
6711	351521	10
6716	473274	1
6716	93397	2
6716	985	3
6716	2205	4
6716	264	5
6716	573874	6
6716	497370	7
6716	15473	8
6716	351340	9
6716	165397	10
6717	321189	1
6717	592780	2
6717	562135	3
6717	324534	4
6717	104644	5
6717	202049	6
6717	438217	7
6717	310120	8
6717	394460	9
6717	308006	10
6719	345894	1
6719	444543	2
6719	425249	3
6719	121063	4
6719	304009	5
6719	294899	6
6719	16585	7
6719	5715	8
6719	42044	9
6719	120691	10
6720	239	1
6720	311931	2
6720	406286	3
6720	8000	4
6720	28951	5
6720	24907	6
6720	1315	7
6720	365167	8
6720	18449	9
6720	54377	10
6724	349693	1
6724	61319	2
6724	54619	3
6724	128081	4
6724	994	5
6724	3855	6
6724	12373	7
6724	35725	8
6724	141868	9
6724	2430	10
6725	105345	1
6725	8200	2
6725	34036	3
6725	3173	4
6725	19781	5
6725	10090	6
6725	151149	7
6725	13496	8
6725	4451	9
6725	20283	10
6726	270540	1
6726	157551	2
6726	117640	3
6726	402275	4
6726	55901	5
6726	92029	6
6726	84863	7
6726	206466	8
6726	69873	9
6726	365771	10
6728	306855	1
6728	163724	2
6728	448759	3
6728	324893	4
6728	23774	5
6728	47230	6
6728	545341	7
6728	274147	8
6728	584304	9
6728	47565	10
6729	291578	1
6729	472882	2
6729	323934	3
6729	472014	4
6729	436930	5
6729	388028	6
6729	110649	7
6729	4976	8
6729	456526	9
6729	29404	10
6730	15951	1
6730	34246	2
6730	384819	3
6730	752	4
6730	432961	5
6730	155358	6
6730	117417	7
6730	92403	8
6730	27987	9
6730	287458	10
6731	498404	1
6731	14781	2
6731	440370	3
6731	516136	4
6731	542590	5
6731	430974	6
6731	70096	7
6731	174245	8
6731	255097	9
6731	239233	10
6732	8765	1
6732	560889	2
6732	479871	3
6732	174106	4
6732	482573	5
6732	88445	6
6732	345849	7
6732	257343	8
6732	400133	9
6732	429187	10
6733	401248	1
6733	465172	2
6733	110733	3
6733	583464	4
6733	98013	5
6733	2003	6
6733	458740	7
6733	148976	8
6733	166013	9
6733	121543	10
6736	181582	1
6736	512062	2
6736	8891	3
6736	20675	4
6736	30250	5
6736	113786	6
6736	593	7
6736	273947	8
6736	475984	9
6736	332244	10
6738	597865	1
6738	84528	2
6738	15096	3
6738	1705	4
6738	9753	5
6738	57263	6
6738	332626	7
6738	30596	8
6738	569145	9
6738	299752	10
6739	549528	1
6739	189142	2
6739	6891	3
6739	35971	4
6739	66858	5
6739	39478	6
6739	199544	7
6739	3118	8
6739	39303	9
6739	549311	10
6740	370309	1
6740	118389	2
6740	3559	3
6740	115134	4
6740	122260	5
6740	10098	6
6740	54768	7
6740	374867	8
6740	9354	9
6740	25671	10
6741	256228	1
6741	475412	2
6741	289342	3
6741	322424	4
6741	47572	5
6741	167781	6
6741	304407	7
6741	151311	8
6741	117661	9
6741	30319	10
6742	6574	1
6742	390359	2
6742	58426	3
6742	152286	4
6742	574374	5
6742	748	6
6742	43603	7
6742	2430	8
6742	144824	9
6742	80871	10
6743	131224	1
6743	532485	2
6743	475748	3
6743	25753	4
6743	2430	5
6743	1203	6
6743	362250	7
6743	533576	8
6743	595981	9
6743	57907	10
6745	11509	1
6745	121886	2
6745	201736	3
6745	295511	4
6745	19551	5
6745	9354	6
6745	143334	7
6745	362462	8
6745	10017	9
6745	4188	10
6748	498404	1
6748	393083	2
6748	275777	3
6748	268205	4
6748	516136	5
6748	27105	6
6748	468381	7
6748	174245	8
6748	14781	9
6748	79410	10
6749	562238	1
6749	593035	2
6749	4290	3
6749	533818	4
6749	32615	5
6749	192686	6
6749	278582	7
6749	287950	8
6749	123263	9
6749	232712	10
6750	73321	1
6750	1577	2
6750	725	3
6750	9876	4
6750	593	5
6750	501153	6
6750	530	7
6750	195152	8
6750	51504	9
6750	14362	10
6751	134545	1
6751	297055	2
6751	48267	3
6751	156391	4
6751	42521	5
6751	120438	6
6751	51066	7
6751	3926	8
6751	350315	9
6751	517410	10
6754	8643	1
6754	260616	2
6754	725	3
6754	495600	4
6754	4794	5
6754	1203	6
6754	687	7
6754	617	8
6754	1577	9
6754	340730	10
6755	273829	1
6755	21311	2
6755	49614	3
6755	21132	4
6755	6245	5
6755	312679	6
6755	48718	7
6755	125298	8
6755	481339	9
6755	23537	10
6756	5257	1
6756	73224	2
6756	197046	3
6756	725	4
6756	110138	5
6756	251002	6
6756	395650	7
6756	191588	8
6756	45309	9
6756	492727	10
6757	9522	1
6757	229939	2
6757	11032	3
6757	15951	4
6757	725	5
6757	596355	6
6757	445943	7
6757	77124	8
6757	278582	9
6757	117317	10
6758	1103	1
6758	725	2
6758	103333	3
6758	94477	4
6758	361884	5
6758	332924	6
6758	357	7
6758	168841	8
6758	3495	9
6758	45970	10
6759	582048	1
6759	340210	2
6759	173088	3
6759	25741	4
6759	28188	5
6759	392037	6
6759	517323	7
6759	513055	8
6759	78342	9
6759	725	10
6761	501984	1
6761	209359	2
6761	307518	3
6761	43088	4
6761	589088	5
6761	725	6
6761	11311	7
6761	457122	8
6761	240215	9
6761	114981	10
6762	438516	1
6762	591157	2
6762	265948	3
6762	725	4
6762	93441	5
6762	173088	6
6762	387188	7
6762	328703	8
6762	521934	9
6762	196945	10
6764	535613	1
6764	410887	2
6764	192529	3
6764	313421	4
6764	547553	5
6764	542764	6
6764	176883	7
6764	209754	8
6764	83434	9
6764	428017	10
6765	11509	1
6765	201194	2
6765	72372	3
6765	26203	4
6765	64943	5
6765	252558	6
6765	498752	7
6765	725	8
6765	445771	9
6765	320472	10
6767	237323	1
6767	751	2
6767	354811	3
6767	13885	4
6767	47738	5
6767	14997	6
6767	98767	7
6767	118360	8
6767	258611	9
6767	91842	10
6768	4066	1
6768	36723	2
6768	750	3
6768	2430	4
6768	1577	5
6768	173163	6
6768	36251	7
6768	17469	8
6768	109345	9
6768	516923	10
6769	30590	1
6769	231195	2
6769	164559	3
6769	25753	4
6769	526664	5
6769	555521	6
6769	26939	7
6769	93828	8
6769	59965	9
6769	80156	10
6770	102436	1
6770	20814	2
6770	26203	3
6770	12034	4
6770	492428	5
6770	257853	6
6770	193717	7
6770	130827	8
6770	354638	9
6770	750	10
6773	79357	1
6773	10710	2
6773	8135	3
6773	188839	4
6773	463462	5
6773	551893	6
6773	725	7
6773	225536	8
6773	420991	9
6773	227669	10
6774	567244	1
6774	457795	2
6774	311607	3
6774	221869	4
6774	146177	5
6774	250164	6
6774	56742	7
6774	725	8
6774	28604	9
6774	173088	10
6777	91831	1
6777	287600	2
6777	440959	3
6777	4066	4
6777	53041	5
6777	2034	6
6777	171135	7
6777	261522	8
6777	484778	9
6777	146091	10
6781	166854	1
6781	31933	2
6781	548	3
6781	203573	4
6781	63909	5
6781	239	6
6781	189005	7
6781	10726	8
6781	569536	9
6781	147573	10
6782	173836	1
